alt,XM,ZXN_HPC,FN,FG,SFC,FNqW2,WF,WF_total,St2_W,St2_T,St2_Ts,St2_P,St3_W,St3_T,St3_Ts,St3_P,St5_W,St5_T,St5_Ts,St5_P
2184.8,0.22926,0.64155,0.3924,0.61787,65.833,132.4,0.025833,0.025833,2.9637,276.83,274.15,80.585,2.9637,389.02,384.54,202.83,2.9895,588.38,582.42,88.353
5184.8,0.57926,0.84155,0.99767,1.8848,34.693,208.37,0.034612,0.034612,4.7881,271.56,259.65,66.156,4.7881,461.75,455.52,329.56,4.8227,557.12,541.64,87.898
3684.8,0.05426,0.74155,0.94469,1.0081,31.309,263.49,0.029577,0.029577,3.5853,264.35,258.36,64.347,3.5853,416.43,411.25,243.46,3.6149,574.39,564.34,81.934
684.81,0.40426,0.94155,2.6697,3.8053,29.2,320.91,0.077953,0.077953,8.319,292.99,274.38,104.49,8.319,524.06,517.52,627.12,8.397,670.74,652.02,165.95
497.31,0.076135,0.67905,0.75759,0.85488,44.184,200.62,0.033473,0.033473,3.7762,285.25,281.95,95.88,3.7762,411.2,406.47,264.09,3.8097,620.44,613.65,110.29
3497.3,0.42614,0.87905,1.564,2.3629,30.31,272.5,0.047406,0.047406,5.7396,275.07,260.59,74.539,5.7396,481.4,475.16,410.86,5.787,605.47,588.79,109.97
4997.3,0.25114,0.77905,0.89149,1.1892,32.733,241.07,0.029181,0.029181,3.6981,258.9,250.55,56.464,3.6981,426.55,421.09,250.75,3.7273,558.57,546.32,75.314
1997.3,0.60114,0.97905,2.9323,4.6331,30.036,344.67,0.088073,0.088073,8.5075,295.09,272.78,101.53,8.5075,541.28,534.7,660.02,8.5956,711.05,691.2,173.91
2747.3,0.33864,0.82905,1.3041,1.9005,32.109,244.07,0.041872,0.041872,5.343,276.5,265.85,78.372,5.343,463.43,457.36,373.55,5.3848,587.94,573.66,106.79
5747.3,0.68864,0.62905,-0.035311,0.53074,-299,-13.641,0.013106,0.013106,2.5887,274.62,271.7,67.074,2.5887,372.82,367.2,152.86,2.6018,429.23,423.45,58.06
4247.3,0.16364,0.92905,2.1689,2.4572,24.278,398.39,0.052656,0.052656,5.4441,261.94,241.69,60.806,5.4441,486.98,481.04,403.22,5.4967,647.71,629.58,106.6
1247.3,0.51364,0.72905,0.4257,1.2532,70.321,88.646,0.029936,0.029936,4.8022,294.84,289.91,104.41,4.8022,433.72,427.69,316.03,4.8322,537.52,528.69,109.18
872.31,0.20739,0.90405,2.4787,2.9859,26.629,341.54,0.066007,0.066007,7.2575,284.91,269.07,94.053,7.2575,502.58,496.26,536.56,7.3235,651.05,634.01,146.53
3872.3,0.55739,0.70405,0.25502,0.9067,84.124,70.919,0.021453,0.021453,3.5959,279.35,274.85,77.399,3.5959,409.02,403.27,228.71,3.6174,499.59,491.18,78.564
5372.3,0.032385,0.80405,1.2533,1.2919,25.145,335.49,0.031513,0.031513,3.7356,253.28,243.03,51.424,3.7356,432.9,427.49,258.01,3.7671,576.11,562.44,74.682
2372.3,0.38239,0.60405,0.16778,0.51716,129.15,60.797,0.021669,0.021669,2.7596,280.72,278.54,83.946,2.7596,377.54,373.09,184.01,2.7813,550.98,546.1,84.791
1622.3,0.11989,0.75405,1.0854,1.2651,33.644,241.87,0.036516,0.036516,4.4873,278.4,272.34,84.136,4.4873,434,428.53,309.23,4.5239,594.55,584.41,105.52
4622.3,0.46989,0.95405,2.1524,3.0516,27.924,362.29,0.060102,0.060102,5.941,269.52,247.29,66.081,5.941,504.77,498.72,449.04,6.0011,674.1,654.99,118.06
3122.3,0.29489,0.65405,0.35024,0.63069,68.286,120.84,0.023916,0.023916,2.8984,272.52,269.5,73.32,2.8984,388.34,383.66,193.89,2.9223,563.52,557.1,79.941
122.31,0.64489,0.85405,1.2497,3.0128,42.807,155.35,0.053497,0.053497,8.0449,311.23,300.77,132.08,8.0449,503.22,496.13,564.15,8.0984,581.07,565.95,155.09
169.19,0.18004,0.66968,0.60724,0.84125,54.51,158.68,0.0331,0.0331,3.8268,288.91,285.83,101.58,3.8268,410.6,405.86,267.13,3.8599,616.4,609.96,113.85
3169.2,0.53004,0.86968,1.4092,2.4607,33.155,232.95,0.046722,0.046722,6.0494,282.61,269.35,83.086,6.0494,484.48,478.02,428.89,6.0961,592.63,576.18,114.61
4669.2,0.0050415,0.76968,1.1123,1.1182,26.703,308.65,0.029703,0.029703,3.6039,257.8,250.02,56.452,3.6039,422.35,417.06,245.53,3.6336,569.29,557.61,76.334
1669.2,0.35504,0.96968,2.9233,3.8494,27.41,374.16,0.080128,0.080128,7.813,284.3,261.85,90.357,7.813,526.05,519.71,599.97,7.8931,696.56,676.89,158.1
2419.2,0.092542,0.81968,1.6023,1.7595,26.727,312.13,0.042826,0.042826,5.1336,272.89,262.75,75.897,5.1336,457.47,451.65,361.3,5.1764,602.98,589.36,107.04
5419.2,0.44254,0.61968,0.13645,0.45084,130.8,61.247,0.017848,0.017848,2.2279,262.85,260.25,58.415,2.2279,364.84,360.25,141.62,2.2457,503.74,498.12,58.858
3919.2,0.26754,0.91968,2.0209,2.5122,26.126,357.61,0.052798,0.052798,5.6511,266.44,247.68,65.471,5.6511,488.19,482.14,416.07,5.7039,639.83,621.96,110.08
919.19,0.61754,0.71968,0.2231,1.2769,121.14,44.031,0.027028,0.027028,5.067,303.71,299.16,117.39,5.067,435.51,429.15,326.36,5.094,512.21,503.91,113.11
1294.2,0.048792,0.94468,3.1665,3.2869,23.026,430.42,0.072914,0.072914,7.357,279.87,259.79,86.858,7.357,512.35,506.15,556.57,7.4299,678.19,659.6,148.73
4294.2,0.39879,0.74468,0.58425,1.0593,45.011,158.65,0.026298,0.026298,3.6826,268.53,262.35,66.186,3.6826,419.08,413.53,243.54,3.7089,537.15,526.85,78.045
5794.2,0.22379,0.84468,1.2705,1.5568,27.086,315.19,0.034412,0.034412,4.0309,253,239.72,50.251,4.0309,447.36,441.76,282.76,4.0653,584.79,569.22,77.251
2794.2,0.57379,0.64468,0.062782,0.69548,299,18.757,0.019017,0.019017,3.3472,287.8,284.82,89.963,3.3472,393.17,387.65,209.97,3.3662,490.64,484.64,84.013
2044.2,0.31129,0.79468,1.1004,1.6298,35.355,215.1,0.038906,0.038906,5.1161,280.2,271.98,84.555,5.1161,451.48,445.55,352.43,5.155,580.4,568.17,108.1
5044.2,0.66129,0.99468,2.5413,3.9378,29.287,385.6,0.074427,0.074427,6.5906,277.74,251.75,72.025,6.5906,530.69,524.52,516.94,6.665,728.64,708.55,136.57
3544.2,0.13629,0.69468,0.62221,0.75979,42.431,201.22,0.026401,0.026401,3.0922,266.1,261.99,66.245,3.0922,399.1,394.24,208.83,3.1186,575.15,567.16,78.621
544.19,0.48629,0.89468,1.9802,3.288,32.891,249.05,0.065132,0.065132,7.9511,298.09,283.93,111.63,7.9511,510.52,503.86,579.88,8.0163,629.19,612.32,156.17
731.69,0.15817,0.73218,0.93884,1.1792,39.308,208.5,0.036904,0.036904,4.5027,284.81,279.86,94.475,4.5027,430.66,425.31,311.02,4.5396,602.73,593.81,113.43
3731.7,0.50817,0.93218,2.0232,3.079,29.296,317.15,0.059271,0.059271,6.3792,277.55,258.57,76.132,6.3792,504.37,498.11,474.22,6.4385,650.61,632.12,124.37
5231.7,0.33317,0.63218,0.23248,0.47123,84.601,103.69,0.019668,0.019668,2.2419,259.8,257.04,56.553,2.2419,368.27,363.84,146.23,2.2616,532.83,526.84,60.521
2231.7,0.68317,0.83218,0.89538,2.3624,44.379,138.29,0.039736,0.039736,6.4748,299.23,289.43,105.56,6.4748,481.11,474.17,441.21,6.5145,546.17,531.85,120.57
2981.7,0.24567,0.98218,2.8941,3.4403,25.556,427.93,0.073964,0.073964,6.7632,272.02,246.77,73.287,6.7632,518.95,512.9,523.8,6.8371,709.86,690.04,138.24
5981.7,0.59567,0.78218,0.55934,1.281,43.54,146.16,0.024354,0.024354,3.8269,266.99,258.66,60.133,3.8269,431.38,425.36,250.83,3.8513,509.38,496.7,70.534
4481.7,0.070667,0.88218,1.8646,1.9753,23.423,383.93,0.043673,0.043673,4.8565,259.28,243.39,58.071,4.8565,467.4,461.59,349.57,4.9002,615.15,598.72,94.576
1481.7,0.42067,0.68218,0.34341,0.88964,78.911,88.486,0.027099,0.027099,3.881,288.39,284.81,95.719,3.881,410.92,405.59,256.78,3.908,551.34,544.27,100.19
1106.7,0.28942,0.85718,1.7995,2.4355,30.219,275.15,0.054377,0.054377,6.5399,285.67,273.6,94.03,6.5399,484.5,478.21,469.58,6.5943,619.33,604.3,133
4106.7,0.63942,0.65718,0.036138,0.69878,299,11.305,0.016546,0.016546,3.1966,282.87,279.54,80.044,3.1966,391.76,385.99,195.59,3.2131,463.34,456.8,72.947
5606.7,0.11442,0.95718,2.2187,2.3954,23.523,456.97,0.05219,0.05219,4.8552,252.37,228.08,50.24,4.8552,489.03,483.32,367.97,4.9074,678.44,659.24,96.906
2606.7,0.46442,0.75718,0.62333,1.3234,49.082,136.53,0.030594,0.030594,4.5656,282.92,276.62,85.428,4.5656,436.19,430.23,303.67,4.5962,543.18,532.72,97.1
1856.7,0.026917,0.60718,0.47977,0.5034,54.29,182.08,0.026047,0.026047,2.635,276.12,274.06,80.961,2.635,378.67,374.73,186.65,2.661,621.44,616.49,89.578
4856.7,0.37692,0.80718,0.95676,1.465,33.424,227.87,0.031979,0.031979,4.1988,263.88,253.95,60.738,4.1988,442.21,436.42,286.87,4.2307,559.49,545.81,81.622
3356.7,0.20192,0.70718,0.62383,0.8436,43.668,187.54,0.027242,0.027242,3.3265,268.51,264,68.918,3.3265,405.75,400.75,224.01,3.3537,570.02,561.57,81.7
356.69,0.55192,0.90718,2.0804,3.6747,33.655,244.11,0.070016,0.070016,8.5226,303.25,288.46,119.45,8.5226,520.4,513.58,625.94,8.5926,635.67,618.16,166.34
262.94,0.015979,0.83843,2.2231,2.2582,25.081,343.41,0.055758,0.055758,6.4737,286.46,275.85,98.223,6.4737,478.46,472.36,465.77,6.5294,631.17,617.29,138.74
3262.9,0.36598,0.63843,0.24778,0.58366,88.979,88.436,0.022047,0.022047,2.8018,274.1,271.34,74.37,2.8018,383.19,378.5,184.9,2.8238,546.31,540.38,77.887
4762.9,0.19098,0.93843,2.1309,2.454,24.51,404.96,0.052226,0.052226,5.2619,259.07,237.44,57.19,5.2619,487.49,481.6,391.83,5.3141,654.31,635.84,103.19
1762.9,0.54098,0.73843,0.43288,1.2976,67.392,90.312,0.029173,0.029173,4.7932,292.91,287.58,99.9,4.7932,435.69,429.56,314.24,4.8223,530.02,520.66,104.69
2512.9,0.27848,0.68843,0.49754,0.8126,54.789,145.37,0.02726,0.02726,3.4227,276.04,272.23,78.689,3.4227,404.31,399.32,230.01,3.4499,570.17,562.64,88.685
5512.9,0.62848,0.88843,1.3613,2.4078,31.544,260.38,0.042941,0.042941,5.2282,272.28,256.85,65.797,5.2282,481.56,475.3,373.82,5.2712,599.79,582.31,97.648
4012.9,0.10348,0.78843,1.1825,1.3193,28.228,290.33,0.033381,0.033381,4.0731,262.63,253.95,61.999,4.0731,434.63,429.13,280.33,4.1064,578.87,566.39,85.122
1012.9,0.45348,0.98843,3.2902,4.6414,28.664,371.46,0.094311,0.094311,8.8575,293.16,269.46,103.33,8.8575,542.82,536.29,691.63,8.9518,720.72,700.81,182.39
1387.9,0.23473,0.76343,1.0102,1.3886,37.261,209.92,0.037642,0.037642,4.8123,282.21,275.78,89.078,4.8123,440.64,434.96,330.73,4.85,588.41,577.88,110.18
4387.9,0.58473,0.96343,2.2956,3.525,29.047,352.77,0.066683,0.066683,6.5075,277.41,254.99,73.855,6.5075,516.81,510.61,496.72,6.5742,687.91,668.43,130.72
5887.9,0.059729,0.66343,0.47243,0.51422,45.027,214.05,0.021272,0.021272,2.2071,250.06,246.57,48.03,2.2071,372.82,368.44,146.58,2.2284,554.95,547.73,56.845
2887.9,0.40973,0.86343,1.5025,2.2912,31.269,256.83,0.04698,0.04698,5.85,278.44,265.41,79.829,5.85,478.8,472.53,415.78,5.8969,599.94,583.93,113.4
2137.9,0.14723,0.91343,2.4372,2.7551,24.821,374.79,0.060494,0.060494,6.5028,275.44,258.05,79.336,6.5028,495.98,489.79,480.86,6.5633,648.88,631.42,129.56
5137.9,0.49723,0.71343,0.34112,0.85021,62.104,106.62,0.021185,0.021185,3.1993,267.37,262.35,62.795,3.1993,403.91,398.39,205.22,3.2205,506.28,497.19,67.963
3637.9,0.32223,0.81343,1.1331,1.6278,32.25,240.63,0.036542,0.036542,4.7088,270.01,260.03,69.425,4.7088,450.76,444.87,325.13,4.7454,574.95,561.31,93.994
637.94,0.67223,0.61343,-0.18155,0.72737,-91.526,-45.364,0.016617,0.016617,4.0021,309.66,307.24,127.1,4.0021,399.02,393.05,245.57,4.0187,463,458.3,106.44
450.44,0.3441,0.95093,2.9151,3.9013,28.128,344.41,0.081996,0.081996,8.4642,291.99,272.39,104.23,8.4642,526.85,520.35,643.14,8.5462,682.14,663.14,170.43
3450.4,0.6941,0.75093,0.29087,1.3458,81.054,62.547,0.023576,0.023576,4.6504,291.37,285.35,91.332,4.6504,437.16,430.6,296.38,4.674,488.06,477.62,90.129
4950.4,0.1691,0.85093,1.4569,1.6958,26.012,330.74,0.037895,0.037895,4.4049,257.44,243.98,55.475,4.4049,454.31,448.61,311.17,4.4428,594.87,579.21,85.574
1950.4,0.5191,0.65093,0.13386,0.74979,164.05,37.541,0.021961,0.021961,3.5658,290.34,287.33,96.12,3.5658,399.16,393.75,228.95,3.5877,516.09,510.06,92.968
2700.4,0.081604,0.70093,0.74483,0.83588,38.883,220.16,0.028961,0.028961,3.3831,270.96,266.78,73.161,3.3831,406.14,401.27,230.73,3.412,588.06,579.97,87.37
5700.4,0.4316,0.90093,1.5086,2.1671,28.39,314.17,0.042829,0.042829,4.8019,260.47,243.01,55.868,4.8019,474.5,468.56,346.96,4.8447,613.99,596.51,91.023
4200.4,0.2566,0.60093,0.23402,0.41465,88.428,107.65,0.020694,0.020694,2.1738,264.29,262.14,62.862,2.1738,363.25,359.22,146.29,2.1945,561.88,556.85,67.186
1200.4,0.6066,0.80093,0.7504,2.0239,50.823,119.98,0.038138,0.038138,6.2543,301.01,293.13,112.46,6.2543,469.42,462.68,421.72,6.2924,545.14,532.8,124.02
825.44,0.12535,0.62593,0.48399,0.61526,59.748,155.81,0.028917,0.028917,3.1062,283.67,281.36,92.808,3.1062,391.44,387.2,219.5,3.1352,623.03,617.72,102.39
3825.4,0.47535,0.82593,1.0458,1.8231,35.085,208.07,0.036692,0.036692,5.0262,275.2,264.62,73.609,5.0262,459.55,453.38,345.92,5.0629,564.1,549.72,96.34
5325.4,0.30035,0.72593,0.55439,0.84682,42.888,181.79,0.023777,0.023777,3.0496,258.12,252.49,55.053,3.0496,403.24,398.07,201.39,3.0734,539.08,529.38,66.653
2325.4,0.65035,0.92593,2.084,3.7532,32.245,268.98,0.067199,0.067199,7.7477,296.17,279.26,101.43,7.7477,520.61,513.92,574.61,7.8149,646.23,627.83,150.39
1575.4,0.21285,0.87593,2.0531,2.5113,27.324,318.81,0.056099,0.056099,6.4399,280.43,266.59,86.464,6.4399,487.15,480.93,467.31,6.496,629.91,613.99,129.81
4575.4,0.56285,0.67593,0.16027,0.72068,115.97,51.882,0.018587,0.018587,3.0891,274.81,271.02,70.872,3.0891,393.56,388,193.34,3.1077,485.4,478.01,69.694
3075.4,0.037854,0.97593,3.0976,3.1779,22.613,479.41,0.070046,0.070046,6.4612,268.24,243.31,69.508,6.4612,512.51,506.54,497.66,6.5312,702.13,682.4,131.43
75.439,0.38785,0.77593,0.94452,1.7114,44.81,162.43,0.042323,0.042323,5.815,296.33,289.73,111.4,5.815,457.48,451.36,400.1,5.8573,585.79,574.92,130.63
52.002,0.31403,0.88374,2.1876,3.0059,30.085,285.55,0.065815,0.065815,7.6612,293.5,279.92,107.83,7.6612,503.02,496.54,560.5,7.7271,639.95,623.81,155.79
3052,0.66403,0.68374,0.05585,0.90179,299,14.398,0.018697,0.018697,3.8792,292.01,288.16,93.624,3.8792,409.38,403.26,239.66,3.8979,470.49,463.2,85.392
4552,0.13903,0.98374,2.6409,2.8924,24.073,470.73,0.063576,0.063576,5.6104,259.56,233.1,58.113,5.6104,507.41,501.63,434.59,5.6739,710.92,691.11,114.81
1552,0.48903,0.78374,0.79189,1.6877,46.216,144.52,0.036598,0.036598,5.4793,291.38,284.1,98.946,5.4793,454.79,448.51,370.29,5.5159,556.05,544.51,114.05
2302,0.051526,0.63374,0.52003,0.56721,50.482,188.19,0.026252,0.026252,2.7633,273.33,270.83,76.702,2.7633,384.58,380.37,192.5,2.7896,608.57,602.91,86.339
5302,0.40153,0.83374,1.0817,1.637,31.428,249.8,0.033996,0.033996,4.3304,261.88,249.99,57.972,4.3304,450.85,444.99,299.77,4.3644,568.83,553.77,82.025
3802,0.22653,0.73374,0.71329,0.97354,39.267,202.04,0.028009,0.028009,3.5304,266.15,260.51,65.549,3.5304,414.13,408.9,237.38,3.5584,562.57,552.87,80.349
802,0.57653,0.93374,2.3963,4.0905,32.173,274.99,0.077096,0.077096,8.7143,301.77,284.61,115.31,8.7143,529.73,522.93,652.26,8.7914,659.1,640.45,171.27
1177,0.095276,0.70874,0.85332,0.98019,39.462,215.17,0.033674,0.033674,3.9657,281.01,276.8,88.522,3.9657,418.16,413.12,273.8,3.9994,604.69,596.68,105.01
4177,0.44528,0.90874,1.7435,2.5679,28.989,305.01,0.050542,0.050542,5.7162,271.37,254.08,69.017,5.7162,488.77,482.57,416.6,5.7667,625.2,607.56,109.54
5677,0.27028,0.60874,0.21793,0.38428,89.441,112.53,0.019492,0.019492,1.9366,254.93,252.59,51.877,1.9366,356.83,352.78,127.78,1.956,541.84,536.46,55.939
2677,0.62028,0.80874,0.76629,1.9252,45.574,135.3,0.034923,0.034923,5.6636,291.62,282.89,94.677,5.6636,464.28,457.65,380.87,5.6985,537.17,524.07,107.89
1927,0.18278,0.95874,2.9308,3.3682,24.911,407.65,0.07301,0.07301,7.1896,277.47,255.53,82.11,7.1896,514.81,508.63,547.39,7.2626,685.21,666.03,144.83
4927,0.53278,0.75874,0.5097,1.1652,48.279,132.94,0.024608,0.024608,3.8342,270.69,263.8,66.183,3.8342,425.15,419.26,250.18,3.8588,513.98,502.87,75.34
3427,0.0077759,0.85874,1.9437,1.9567,23.026,378.95,0.044756,0.044756,5.1292,265.88,252.4,66.387,5.1292,466.1,460.24,366.56,5.174,611.83,596.39,102.18
427,0.35778,0.65874,0.35306,0.81862,82.581,91.887,0.029156,0.029156,3.8423,292.69,289.73,105.21,3.8423,407.74,402.76,260.46,3.8715,578.65,572.44,110.45
614.5,0.029651,0.92124,3.1014,3.1768,23.089,412.09,0.071608,0.071608,7.526,284.21,266.79,94.215,7.526,508.5,502.26,563.37,7.5977,667.08,649.44,153.18
3614.5,0.37965,0.72124,0.50941,0.95454,51.2,141.71,0.026082,0.026082,3.5947,272.3,267.24,71.58,3.5947,413.07,407.67,237.57,3.6208,543.1,534.03,81.549
5114.5,0.20465,0.82124,1.2028,1.4696,28.101,295.37,0.033799,0.033799,4.0722,257.04,245.79,54.775,4.0722,442.7,437.11,282.91,4.106,578.95,564.54,79.927
2114.5,0.55465,0.62124,0.028371,0.6342,299,8.6262,0.019157,0.019157,3.2889,291.32,288.78,96.591,3.2889,388.66,383.39,208.39,3.3081,498.49,493.25,89.32
2864.5,0.29215,0.77124,0.90906,1.3335,36.826,205.95,0.033477,0.033477,4.414,274.14,266.95,75.679,4.414,436.14,430.45,300,4.4475,568.5,557.26,94.965
5864.5,0.64215,0.97124,2.1422,3.3236,28.955,369.18,0.062029,0.062029,5.8026,270.69,246.67,63.435,5.8026,513.5,507.47,445.63,5.8647,697.47,677.74,117.46
4364.5,0.11715,0.67124,0.51297,0.61256,46.214,195.01,0.023707,0.023707,2.6305,260.5,256.98,59.335,2.6305,385.14,380.59,176.86,2.6543,570.26,563.01,69.404
1364.5,0.46715,0.87124,1.6513,2.7438,33.307,236.58,0.055002,0.055002,6.9802,291.49,278.68,99.839,6.9802,494.42,487.83,500.09,7.0352,609.09,593.09,136.56
989.5,0.2484,0.69624,0.61267,0.94475,52.291,154.21,0.032037,0.032037,3.973,285.2,281.36,93.937,3.973,415.92,410.82,271.55,4.0051,591.88,584.3,106.39
3989.5,0.5984,0.89624,1.5653,2.7479,31.906,257.14,0.049941,0.049941,6.0871,281.03,265.56,78.637,6.0871,493.48,487.02,439.02,6.1371,610.52,593.02,114.91
5489.5,0.073401,0.79624,1.1475,1.2322,26.493,316.73,0.0304,0.0304,3.6229,252.74,242.99,50.77,3.6229,429.26,423.89,249.17,3.6533,571.99,558.68,72.772
2489.5,0.4234,0.99624,3.0764,4.1476,27.802,402.05,0.08553,0.08553,7.6518,281.74,255.85,84.596,7.6518,534.78,528.52,600.55,7.7374,729.23,709.11,158.61
1739.5,0.1609,0.84624,1.8228,2.1384,27.407,310.01,0.049957,0.049957,5.8797,278.28,266.58,83.598,5.8797,473.54,467.5,420.45,5.9297,617.35,602.77,120.81
4739.5,0.5109,0.64624,0.13799,0.5799,131.38,51.31,0.018129,0.018129,2.6892,270.8,267.7,66.834,2.6892,379.96,374.86,169.22,2.7074,494.07,487.67,65.991
3239.5,0.3359,0.94624,2.3448,3.0527,26.911,364.54,0.0631,0.0631,6.4322,273.13,252.18,73.525,6.4322,505.28,499.16,483.53,6.4953,666.6,647.76,127.26
239.5,0.6859,0.74624,0.22878,1.6334,130.48,37.916,0.029852,0.029852,6.0339,313.53,308.28,134.9,6.0339,454.45,447.57,390.51,6.0637,510.57,501.24,127.26
333.25,0.14996,0.60249,0.40813,0.56188,70.364,134.96,0.028718,0.028718,3.0241,287.27,285.31,98.927,3.0241,387.13,383.1,216.61,3.0529,632.03,627.32,107.04
3333.3,0.49996,0.80249,0.85499,1.6695,39.735,171.77,0.033973,0.033973,4.9776,279.83,271,79.701,4.9776,452.65,446.44,336.75,5.0116,548.82,535.87,97.292
4833.3,0.32496,0.70249,0.45042,0.75961,51.109,152.09,0.023021,0.023021,2.9616,262.17,257.57,59.428,2.9616,397.13,392.03,194.63,2.9846,538.42,529.88,68.532
1833.3,0.67496,0.90249,1.7702,3.5369,34.754,225.34,0.061521,0.061521,7.8554,301.44,286.85,110.12,7.8554,515.7,508.85,570.6,7.917,618.32,600.79,149.33
2583.3,0.23746,0.85249,1.6594,2.0989,28.34,296.13,0.047028,0.047028,5.6036,274.42,261.99,76.864,5.6036,471.76,465.71,399.28,5.6506,608.97,593.81,112.17
5583.3,0.58746,0.65249,0.091145,0.58475,177.07,34.518,0.016139,0.016139,2.6405,269.27,265.94,63.088,2.6405,379.21,373.86,162.12,2.6567,466.66,459.99,60.121
4083.3,0.062463,0.95249,2.5644,2.6792,22.722,452.44,0.058268,0.058268,5.668,261.81,238.87,61.141,5.668,496.17,490.22,427.53,5.7262,672.17,653.23,112.78
1083.3,0.41246,0.75249,0.7053,1.4009,49.937,140.57,0.035221,0.035221,5.0175,290.69,284.9,100.03,5.0175,441.91,435.98,338.81,5.0527,565.96,556.03,113.61
1458.3,0.28121,0.97749,3.1514,3.8944,26.366,399.17,0.083089,0.083089,7.8949,283.09,259.54,89.79,7.8949,527.94,521.63,610.02,7.978,705.85,686.09,160.99
4458.3,0.63121,0.77749,0.51359,1.418,50.546,115.7,0.02596,0.02596,4.439,279.86,272.3,75.921,4.439,439.79,433.46,289.44,4.4649,506.89,494.91,83.565
5958.3,0.10621,0.87749,1.5733,1.7129,23.957,379.12,0.037692,0.037692,4.1501,249.99,233.79,47.828,4.1501,455.99,450.4,296.88,4.1877,605.04,588.36,79.506
2958.3,0.45621,0.67749,0.27472,0.78595,84.166,80.604,0.023122,0.023122,3.4083,280.13,276.51,81.299,3.4083,401.08,395.75,221.16,3.4314,527.94,520.83,84.15
2208.3,0.018713,0.72749,0.99534,1.0193,32.534,257.41,0.032382,0.032382,3.8667,273.82,268.77,77.48,3.8667,419.34,414.19,265.12,3.899,592.29,583.19,95.242
5208.3,0.36871,0.92749,1.8287,2.4381,26.987,353.77,0.049351,0.049351,5.1692,261.22,241.09,57.707,5.1692,485.41,479.45,381.38,5.2186,641.3,623.1,100.13
3708.3,0.19371,0.62749,0.34424,0.49788,66.052,141.41,0.022738,0.022738,2.4344,266.03,263.52,65.718,2.4344,374.52,370.31,165.33,2.4572,577.57,571.83,72.61
708.25,0.54371,0.82749,1.1065,2.3581,41.86,162.26,0.046317,0.046317,6.8192,300.33,291,113.84,6.8192,481.85,475.13,472.21,6.8655,573.94,560.26,135.69
520.75,0.21559,0.78999,1.3116,1.7207,34.061,233.89,0.044675,0.044675,5.608,287.42,279.86,98.358,5.608,456.81,450.91,391.66,5.6527,603.67,592.1,125.68
3520.8,0.56559,0.98999,2.7719,4.1202,28.92,379.68,0.080164,0.080164,7.3005,282.27,257.21,81.493,7.3005,532.79,526.52,570.23,7.3807,721.91,701.98,150.51
5020.8,0.040588,0.68999,0.62006,0.65437,37.914,235.1,0.023509,0.023509,2.6374,255.6,251.42,53.932,2.6374,388.08,383.4,176.48,2.6609,562.64,554.56,65.279
2020.8,0.39059,0.88999,1.8764,2.7413,30.038,281.72,0.056363,0.056363,6.6604,283.42,268.63,88.088,6.6604,494.47,488.06,483.35,6.7168,623.85,607.14,130.31
2770.8,0.12809,0.93999,2.6156,2.8851,23.971,409.72,0.0627,0.0627,6.3839,271.03,250.54,73.009,6.3839,501.01,494.88,478.73,6.4466,664.85,646.37,127.01
5770.8,0.47809,0.73999,0.45729,0.95219,48.696,140.23,0.022268,0.022268,3.261,262.12,255.85,56.932,3.261,410.57,405.02,211.61,3.2832,511.83,501.38,65.591
4270.8,0.30309,0.83999,1.301,1.7637,29.476,275.7,0.038347,0.038347,4.7188,265.18,253.06,63.412,4.7188,457.14,451.26,330.38,4.7571,585.5,570.43,91.777
1270.8,0.65309,0.63999,-0.079084,0.79932,-232.6,-19.721,0.018395,0.018395,4.0101,303.78,300.94,115.82,4.0101,403.73,397.76,247.88,4.0285,474.06,468.5,100.8
895.75,0.084338,0.81499,1.7415,1.9053,27.639,302.03,0.048134,0.048134,5.766,282.73,273.49,91.471,5.766,464.34,458.41,408.23,5.8142,614.92,602.14,125.01
3895.8,0.43434,0.61499,0.13916,0.49739,138.28,54.841,0.019243,0.019243,2.5375,272.76,270.32,71.133,2.5375,372.64,368.02,164.14,2.5567,520.9,515.62,71.067
5395.8,0.25934,0.91499,1.7687,2.1672,25.68,367.22,0.045422,0.045422,4.8166,256.49,237.21,53.677,4.8166,475.86,470.04,352.27,4.8621,630.27,612.52,92.779
2395.8,0.60934,0.71499,0.22759,1.11,104.06,52.018,0.023683,0.023683,4.3752,292.85,288.22,97.231,4.3752,424.03,417.87,278.72,4.3988,500.2,491.68,95.126
1645.8,0.34684,0.66499,0.3643,0.76992,73.77,104.02,0.026874,0.026874,3.502,284.14,280.97,90.263,3.502,402.21,397.24,235.11,3.5289,568.19,561.63,96.385
4645.8,0.69684,0.86499,1.1525,2.4176,35.279,204.43,0.04066,0.04066,5.6377,283.05,270.14,78.334,5.6377,481.92,475.34,394.28,5.6783,571.85,555.28,103.02
3145.8,0.17184,0.76499,0.99462,1.2268,32.988,241.42,0.032811,0.032811,4.1198,269.29,262.28,70.252,4.1198,430.05,424.58,281.17,4.1526,575.81,564.78,90.507
145.75,0.52184,0.96499,3.0398,4.7258,30.623,319.65,0.093089,0.093089,9.5097,302.85,282.87,119.9,9.5097,543.82,537.05,731.06,9.6028,697.28,677.56,192.36
98.877,0.056995,0.76187,1.362,1.4625,31.697,262.55,0.043171,0.043171,5.1875,287.69,281.64,100.37,5.1875,445.93,440.33,363.03,5.2307,615.27,605.3,125.8
